name,functions,color,precision,company,productURL,photoURL,oversampling,favorite,rating,status,notes
NEOLD BIG AL,/Filter/Distortion/Harmonics/Exciter/Amp Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Neold,https://www.neold.com/big-al,Neold_NEOLD-BIG-AL.png,FALSE,TRUE,4,Active,-
NEOLD V76U73,/EQ/Filter/Compressor/Limiter/Harmonics/Preamp Sim/Channel Strip,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Neold,https://www.neold.com/v76u73,Neold_NEOLD-V76U73.png,FALSE,TRUE,5,Active,-
NEOLD WARBLE,/Filter/Harmonics/Delay/Chorus | Flanger | Phaser | Tremolo/Frequency-Shifter | Pitch-Shifter,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Neold,https://www.plugin-alliance.com/en/products/neold_warble.html,Neold_NEOLD-WARBLE.png,FALSE,TRUE,4,Active,-
Neutron 3,,,,Izotope,https://www.izotope.com/en/products/neutron.html,Izotope_Neutron-3.png,FALSE,-,3,Active,-
Neutron 3 Visual Mixer,,,,Izotope,https://www.izotope.com/en/products/visual-mixer.html,Izotope_Neutron-3-Visual-Mixer.png,FALSE,-,3,Active,-
NLS Non-Linear Summer�,,,,Waves,https://www.waves.com/plugins/nls-non-linear-summer,Waves_NLS-Non-Linear-Summer�.png,FALSE,TRUE,5,Active,-
Nova,,,,Tokyo Dawn Records,https://www.tokyodawn.net/tdr-nova/,Tokyo-Dawn-Records_Nova.png,FALSE,-,3,Active,"AUDIO%20PLUGINSARTISTSVIDEOS%0AAUDIO%20PLUGINS%0AAudio%20PluginsKnowledge%20Base%0ATDR%20Nova%0ANovaNovaNovaNovaNova%0A12345%0ANOVA%20is%20a%20parallel%20dynamic%20equalizer.%20Appearing%20in%20the%20familiar%20layout%20of%20a%20parametric%20equalizer,%20each%20band%20also%20includes%20a%20full%20featured%20dynamics%20section%20allowing%20the%20processor%20to%20cover%20an%20impressively%20wide%20range%20of%20applications.%20Be%20it%20a%20master%20lacking%20density,%20the%20drum%20bus%20asking%20for%20more%20crispiness,%20or%20a%20sibilance%20problem%20in%20your%20perfect%20take:%20NOVA%20has%20an%20elegant%20answer."
Nx Ocean Way Nashville,,,,Waves,https://www.waves.com/plugins/nx-ocean-way-nashville,Waves_Nx-Ocean-Way-Nashville.png,FALSE,TRUE,4,Active,-
oberhausen,,,,Brainworx,https://www.plugin-alliance.com/en/products/bx_oberhausen.html,Brainworx_oberhausen.png,FALSE,TRUE,3,Active,-
OneKnob Driver,,,,Waves,https://www.waves.com/plugins/oneknob-driver,Waves_OneKnob-Driver.png,FALSE,-,3,Active,-
OneKnob Filter,,,,Waves,https://www.waves.com/plugins/oneknob-filter,Waves_OneKnob-Filter.png,FALSE,-,3,Active,-
OneKnob Pumper,,,,Waves,https://www.waves.com/plugins/oneknob-pumper#introducing-oneknob-pumper,Waves_OneKnob-Pumper.png,FALSE,-,3,Active,-
opto,,,,Brainworx,https://www.plugin-alliance.com/en/products/bx_opto.html,Brainworx_opto.png,FALSE,TRUE,4,Active,-
opto Pedal,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_opto-Pedal.png,FALSE,-,3,Active,-
OVox Vocal ReSynthesis,,,,Waves,https://www.waves.com/plugins/ovox-vocal-resynthesis,Waves_OVox-Vocal-ReSynthesis.png,FALSE,TRUE,4,Active,-
Ozone 9,,,,Izotope,https://www.izotope.com/en/products/ozone.html,Izotope_Ozone-9.png,TRUE,TRUE,5,Active,-
PanMan,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_PanMan.png,FALSE,TRUE,4,Active,-
PAZ Analyzer,,,,Waves,https://www.waves.com/plugins/paz-analyzer,Waves_PAZ-Analyzer.png,FALSE,TRUE,4,Active,-
PhaseMistress,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_PhaseMistress.png,FALSE,TRUE,4,Active,-
PianoVerb,,,,Psp Audioware,https://www.pspaudioware.com/products/psp-pianoverb,Psp-Audioware_PianoVerb.png,FALSE,-,3,Active,-
PreBOX,/Filter/Harmonics/Preamp Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Analog Obsession,https://freevstplugins.net/analog-obsession-prebox/,Analog-Obsession_PreBOX.png,TRUE,-,3,Active,"Ultimate%20preamp%20-%20distortion%20box%20is%20fully%20updated%20from%20scratch,%20now!%0A%0AFEATURES%0A%0A-%2011%20Selectable%20Preamp%20Models%0A%0A-%20+/-%2024dB%20Input%20Gain%20with%20AGC%0A%0A-%20+/-%2024dB%20Output%0A%0A-%20Selectable%20HPF%20(FLAT%20-%2080Hz%20-%20300Hz%20-%20300+80Hz)%0A%0A-%20Selectable%20LPF%20(FLAT%20-%203kHz)%0A%0A-%20ANALOG%20OBSESSION%20(Label)%20will%20engage%204x%20Oversampling"
PREDD,/Filter/Mic Sim,/Vintage ('60's & Earlier)/70's,/Vibey Analog,Analog Obsession,https://www.patreon.com/posts/predd-57672680,Analog-Obsession_PREDD.png,TRUE,-,3,Active,Vintage%20Mic%20Preamp%20/%20DI%0A%0AFeatures%0A%0A-%20MIC/DI%20:%20Will%20select%20input%20section.%20Mic%20preamp%20or%20DI%20input.%0A%0A-%20PAD%20:%20-20dB%20PAD.%20Fully%20gain%20compensated.%0A%0A-%20POLE%20:%20Phase%20invert%0A%0A-%20VOLTAGE%20GAIN%20:%20Selectable%20main%20gain%20knob.%20Fully%20gain%20compensated.%0A%0A-%20FINE%20GAIN%20SET%20:%20Variable%20+/-%205dB%20gain%20for%20fine%20settings.%20Fully%20gain%20compensated.%0A%0A-%20OUTPUT%20:%20Main%20output%20knob.%0A%0A-%20RUMBLE%20FILTER%20:%2020%20to%20180Hz%20Highpass%20Filter.%0A%0A-%20HF%20:%2010dB%20high%20boost%0A%0A-%20ANALOG%20OBSESSION%20:%20Oversampling
Presence XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/Presence_XT.htm,Presonus_Presence-XT.png,FALSE,-,3,Active,"Presence%20XT%20Editor%20unlocks%20the%20Edit%20Page%20of%20Presence%20XT,%20Studio%20One%EF%BF%BD%EF%BF%BDs%20built-in%20sample%20player%20instrument.%20It%20turns%20an%20already%20great-sounding%20instrument%20into%20an%20intuitive,%20powerful%20sound-design%20tool%20for%20musicians,%20producers,%20and%20sound%20designers.%20With%20direct%20support%20for%20all%20major%20sampler%20formats,%20it's%20the%20perfect%20host%20for%20any%20custom%20sampler%20sound%20library."
PrimalTap,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_PrimalTap.png,FALSE,TRUE,4,Active,-
PS22 Stereo Maker,,,,Waves,https://www.waves.com/plugins/ps22-stereo-maker,Waves_PS22-Stereo-Maker.png,FALSE,-,3,Active,-
PuigTec EQs,,,,Waves,https://www.waves.com/plugins/puigtec-eqs,Waves_PuigTec-EQs.png,FALSE,-,3,Active,-
Q10 Equalizer,,,,Waves,https://www.waves.com/plugins/q10-equalizer,Waves_Q10-Equalizer.png,FALSE,-,3,Active,-
Radiator,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_Radiator.png,FALSE,TRUE,4,Active,-
refinement,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_refinement.png,FALSE,TRUE,5,Active,-
Regressif,,,,Inear Display,https://www.ineardisplay.com/plugins/regressif/,Inear-Display_Regressif.png,FALSE,-,3,Active,"Regressif%20is%20an%20audio%20plugin%20focused%20on%20sound%20degradation.%20Combining%20a%20multimode%20filter%20with%20distortion,%20samplerate%20reduction%20and%20bitcrushing%20effects,%20it%20can%20turn%20the%20most%20innocent%20sound%20into%20a%20wall%20of%20digital%20noise.%20Two%20LFO%20modules%20and%20an%20additional%20LFO%20mixer%20can%20then%20be%20brought%20into%20the%20mix%20to%20further%20mutilate%20your%20audio.%0A%0AThese%20functions%20are%20wrapped%20in%20a%20clean%20and%20easy%20to%20use%20interface%20:%20each%20module%20is%20clearly%20delimited%20and%20color%20coded,%20and%20the%20modulations%20can%20be%20assigned%20simply%20by%20dragging%20nodes.%20This%20playful%20interface%20allows%20to%20quickly%20create%20new%20patches%20or%20tweak%20one%20of%20the%20built-in%20presets.%20And%20if%20the%20supplied%20presets%20are%20not%20enough,%20Regressif%20also%20packs%20a%20randomizer%20for%20instant%20inspiration."
Relay,,,,Izotope,https://www.izotope.com/en/products/insight/features/relay.html,Izotope_Relay.png,FALSE,-,3,Active,-
Renaissance Axx,,,,Waves,https://www.waves.com/plugins/renaissance-axx#renaissance-quick-look-r-axx,Waves_Renaissance-Axx.png,FALSE,TRUE,3,Active,-
Renaissance Bass,,,,Waves,https://www.waves.com/plugins/renaissance-bass#image,Waves_Renaissance-Bass.png,FALSE,TRUE,3,Active,-
Renaissance Channel,,,,Waves,https://www.waves.com/plugins/renaissance-channel,Waves_Renaissance-Channel.png,FALSE,TRUE,3,Active,-
Renaissance Compressor,,,,Waves,https://www.waves.com/plugins/renaissance-compressor#mixing-beats-vocals-renaissance-plugins-marioso,Waves_Renaissance-Compressor.png,FALSE,TRUE,3,Active,-
Renaissance DeEsser,,,,Waves,https://www.waves.com/plugins/renaissance-deesser#renaissance-quick-look-r-deesser,Waves_Renaissance-DeEsser.png,FALSE,TRUE,4,Active,-
Renaissance Equalizer,,,,Waves,https://www.waves.com/plugins/renaissance-equalizer#mixing-beats-vocals-renaissance-plugins-marioso,Waves_Renaissance-Equalizer.png,FALSE,-,3,Active,-
Renaissance Reverb,,,,Waves,https://www.waves.com/plugins/renaissance-reverb#mixing-beats-vocals-renaissance-plugins-marioso,Waves_Renaissance-Reverb.png,FALSE,TRUE,4,Active,-
Rev PLATE-140,,,,Arturia,https://www.pluginboutique.com/product/2-Effects/17-Reverb/6637-Rev-PLATE-140,Arturia_Rev-PLATE-140.png,FALSE,-,4,Active,-
rockrack V3 Player,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_rockrack-V3-Player.png,FALSE,-,3,Active,-
RomPlay 2,/Instruments,/80's/Modern/Extreme,/Vibey Analog,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,Electronik-Sound-Lab_RomPlay-2.png,FALSE,TRUE,5,Active,"Romplay%202%20is%20a%20simple%20sound%20module%20that%20contains%20144%20high%20quality%20Presets,%20covering%20different%20categories%20such%20as%20Keys,%20Leads,%20FX,%20Textures%20and%20Synthesizers.%20use%20this%20module%20to%20capture%20quick%20ideas%20or%20for%20final%20projects.%0A%0AFeatures:%0A%0AWindows%20&%20Mac%0A32%20%7C%2064%20bit%0A144%20Presets%20for%20Electronic%20music.%0ALFO%20Modulation%20Controls.%0APoly%20%7C%20Mono%20%7C%20Legato%20Mode%0AGlide%20Time%20(%20Only%20on%20Mono%20&%20Legato%20Mode)%0AADSR%0AReverb%0ACatalina%20Support"
RS-W2395C,,,,Fuse Audio,https://fuseaudiolabs.com/#/pages/product?id=300965965,Fuse-Audio_RS-W2395C.png,FALSE,-,3,Active,"1950%20MEETS%202019%0AThe%20W2395c%20is%20a%20classic%20Baxandall%20EQ%20combined%20with%20a%20powerful%20and%20beautiful%20sounding%20mid%20band.%20As%20a%20solitary%20or%20complementary%20equalizer%20with%20that%20special%20something,%20its%20particular%20tone%20and%20slightly%20interactive%20bands%20let%20your%20tracks%20stand%20out%20big%20time.%20In%20close%20cooperation%20with%20its%20creator,%20analog%20mastermind%20Roger%20Schult,%20we%20are%20delighted%20to%20offer%20this%20amazing%20plugin%20completely%20for%20free."
RT-7070,,,,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,Electronik-Sound-Lab_RT-7070.png,FALSE,-,3,Active,"RT-7070%20is%20a%20VST3/VST/AU%20drum%20rompler%20for%20Windows%20&%20Mac,%20inspired%20by%20the%20classic%20TR-707,%20containing%2020%20drum%20kits:%20One%20original%20707%20and%2019%20kits,%20treated%20with%20an%20arsenal%20of%20modern%20and%20vintage%20dynamic%20processors%20and%20effects,%20to%20give%20you%20maximum%20variety.%0A%0AOriginal%20kit%20recorded%20by%20our%20friend%20Ala@n%20Valdez%0A%0AFeatures:%0A%0ALP/HP%20Filter.%0A20%20Drum%20kits.%0AReverb.%0AMain%20Decay.%0APan%20controls%20on%20each%20channel.%0AVolume%20mixer.%0AAssignable%20Outputs.%0A100%25%20royalty%20free.%0AmacOS%20Catalina%20Support."
RVK-808,,,,Electronik Sound Lab,https://electroniksoundlab.com/free-stuff/,Electronik-Sound-Lab_RVK-808.png,FALSE,-,3,Active,RVK-808%20(KVR%20DC16)%20is%20a%20VST/AU%20drum%20ROMpler%20for%20Windows%20&%20Mac%20inspired%20by%20the%20classic%20TR-808.%0A%0AFeatures:%0A%0A272%20quality%20samples.%0A17%20drum%20kits.%0AAssignable%20outputs.%0AmacOS%20Catalina%20Support
RX 8 De-click,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/mouth-de-click.html,Izotope_RX-8-De-click.png,FALSE,TRUE,5,Active,-
RX 8 De-clip,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/de-clip.html,Izotope_RX-8-De-clip.png,FALSE,TRUE,5,Active,-
RX 8 De-hum,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/de-hum.html,Izotope_RX-8-De-hum.png,FALSE,TRUE,5,Active,-
RX 8 Voice De-noise,,/Modern,/Digital Precision,Izotope,https://www.izotope.com/en/products/rx/features/voice-de-noise.html,Izotope_RX-8-Voice-De-noise.png,FALSE,TRUE,5,Active,-
S1 Stereo Imager,,,,Waves,https://www.waves.com/plugins/s1-stereo-imager#go-wider-than-panning-waves-s1-stereo-imager,Waves_S1-Stereo-Imager.png,FALSE,-,3,Active,-
Sample One XT,,,,Presonus,https://s1manual.presonus.com/Content/Built-In_Instruments_Topics/SampleOne%20XT.htm,Presonus_Sample-One-XT.png,FALSE,-,3,Active,"A%20sampler%20is%20a%20bit%20like%20a%20synthesizer.%20However,%20instead%20of%20generating%20sounds%20using%20oscillators%20or%20operators,%20samplers%20start%20with%20an%20audio%20clip,%20or%20%EF%BF%BDsample,%EF%BF%BD%20and%20then%20play%20and%20process%20that%20sample%20based%20on%20how%20the%20instrument%20is%20configured.%0A%0ASampleOne%20XT%20is%20a%20full-featured%20sampler%20that%20builds%20on%20the%20strengths%20of%20our%20original%20SampleOne%20instrument.%20It%20features%20triggered%20sampling,%20automatic%20time-stretching,%20a%20full%20range%20of%20tone-shaping%20tools,%20and%20flexible%20onboard%20effects."
Schoeps Double MS,,,,Schoeps,https://www.plugin-alliance.com/en/products/schoeps_double_ms.html,Schoeps_Schoeps-Double-MS.png,FALSE,-,3,Active,-
Sensuous,,,,Fabric 70,https://www.looperman.com/free-music-software/detail/fabric-70-sensuous,Fabric-70_Sensuous.png,FALSE,-,3,Active,"Sensuous%20is%20a%20monophonic%20synthesizer%20with%20wave%20shaper%20and%20oscillator%20modulation.%0A%0AModulation%20source%20=%20velocity,%20aftertouch,%203%20controllers,%203%20envelopes,%203%20LFOs%20give%20you%20access%20to%20all%20parameters."
Seventh Heaven,/Reverb,/80's/Modern/Extreme/Sci-Fi,/Analog Mastering,Liquidsonics,https://www.liquidsonics.com/software/seventh-heaven/?v=7516fd43adaa,Liquidsonics_Seventh-Heaven.png,FALSE,TRUE,4,Active,-
Shadow Hills Mastering Compressor,,,,Brainworx,https://www.plugin-alliance.com/en/products/shadow_hills_mastering_compressor.html,Brainworx_Shadow-Hills-Mastering-Compressor.png,FALSE,-,3,Active,-
Sibilance,,,,Waves,https://www.waves.com/plugins/sibilance#how-to-fix-harsh-rap-vocals,Waves_Sibilance.png,FALSE,TRUE,4,Active,-
Sie-Q,,,,Soundtoys,https://www.soundtoys.com/product/,Soundtoys_Sie-Q.png,FALSE,TRUE,4,Active,-
SIENNA GURU FREE,,,,Acoustica Audio,https://www.acustica-audio.com/pages/specials/sienna-free,Acoustica-Audio_SIENNA-GURU-FREE.png,FALSE,-,3,Active,-
SIENNA ROOMS FREE,,,,Acoustica Audio,https://www.acustica-audio.com/pages/specials/sienna-free,Acoustica-Audio_SIENNA-ROOMS-FREE.png,FALSE,-,3,Active,-
SILVER,,,,Acoustica Audio,https://www.acustica-audio.com/store/t/acqua/fx/reverb/silver,Acoustica-Audio_SILVER.png,FALSE,-,3,Active,-
Smack Attack,,,,Waves,https://www.waves.com/plugins/smack-attack-transient-shaper#drum-mixing-tricks-manipulate-pitch-and-attack,Waves_Smack-Attack.png,FALSE,TRUE,4,Active,-
solo,,,,Brainworx,https://brainworx.audio/products.html,Brainworx_solo.png,FALSE,-,3,Active,-
